file_path,label
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7645.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7642.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7629.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7648.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7675.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7667.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7677.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7679.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7661.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7678.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7674.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7684.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7681.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7666.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7665.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7687.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7676 (1).tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7663.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7668.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7659.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7676.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7682.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7673.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7672.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7683.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7689.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7670.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7671.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7669.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7664.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7662.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7655.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7698.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7702.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7708.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7696.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7703.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7680.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7706.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7699.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7709.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7700.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7688.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7695.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7692.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7686.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7693.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7704.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7711.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7690.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7694.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7691.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7712.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7705.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7697.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7685.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7710.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7721.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7707.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7701.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7717.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7738.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7713.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7720.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7716.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7715.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7731.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7742.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7728.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7736.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7724.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7718.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7729.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7730.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7727.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7733.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7726.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7725.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7734.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7723.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7722.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7714.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7732.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7719.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7749.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7746.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7754.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7757.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7753.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7747.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7743.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7751.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7748.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7752.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7739.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7745.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7740.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7737.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7750.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7756.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7755.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7744.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7735.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7741.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7775.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7767.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7773.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7761.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7779.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7764.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7769.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7783.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7788.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7758.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7770.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7777.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7766.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7765.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7762.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7763.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7782.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7771.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7776.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7778.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7759.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7760.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7774.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7787.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7772.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7768.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7795.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7794.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7792.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7781.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7790.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7784.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7798.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7780.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7799.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7800.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7786.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7789.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7791.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7801.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7785.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7803.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7809.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7807.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7802.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7817.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7825.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7796.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7793.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7805.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7808.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7797.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7804.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7806.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7837.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7841.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7831.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7815.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7818.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7820.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7823.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7832.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7813.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7839.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7824.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7812.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7826.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7821.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7827.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7851.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7835.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7833.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7810.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7814.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7840.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7819.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7811.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7838.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7830.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7834.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7822.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7836.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7816.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7829.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7828.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7842.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7849.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7876.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7848.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7858 (2).tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7843.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7874.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7864.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7866.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7858 (1).tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7847.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7852.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7844.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7860.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7845.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7855.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7846.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7861.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7859.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7850.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7858.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7865.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7857.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7870.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7869.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7853.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7877.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7880.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7879.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7856.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7884.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7868.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7867.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7881.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7883.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7872.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7871.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7863.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7887.tiff,Neutrophil (segmented)
/content/drive/MyDrive/data/PKG - AML-Cytomorphology_LMU/NGS/NGS_7886.tiff,Neutrophil (segmented)
